id,isim,mahalle,enlem,boylam,oda_tipi,fiyat,yorum_sayisi
38689226,"Kadiköy, Moda",Kadikoy,40.9872,29.02369,Entire home/apt,219,16
38689640,İstanbuldaki eviniz,Besiktas,41.04864,28.99834,Entire home/apt,343,0
38690923,Doğan SAĞMIŞ,Fatih,41.03012,28.95143,Private room,274,1
38691066,Confortable room- 5 min marmaray station by foot,Maltepe,40.93818,29.1157,Private room,151,0
38691322,AĞVA DUBLEX LÜX VİLLA,Sile,41.12645,29.85786,Entire home/apt,514,1
38694772,Bosphorus View Studio with balcony in Galata,Beyoglu,41.02805,28.97679,Entire home/apt,274,20
38694984,Homie,Bahcelievler,41.00345,28.87295,Private room,514,0
38695783,Private room for 2,Sisli,41.06016,28.9839,Private room,178,0
38696123,Cozy studio with private bathroom & balcony,Beyoglu,41.02764,28.97808,Entire home/apt,254,16
38696201,Room in duplex in Istanbul city center (seaview),Beyoglu,41.03211,28.98828,Private room,267,25
38696717,Well furnished flat in Historical Peninsula,Fatih,41.00642,28.95514,Entire home/apt,233,6
38696884,Well furnished flat in Historical Peninsula,Fatih,41.00551,28.95399,Entire home/apt,267,9
38697037,Well Furnished Flat in Historical Peninsula,Fatih,41.00517,28.95525,Entire home/apt,240,3
38698419,"Next to Cevahir mall , private room.",Sisli,41.06158,28.99414,Private room,206,0
38698480,Anadolu Yakası Merkezi Konumlu Daire,Atasehir,40.97017,29.11724,Shared room,110,0
38699035,Bosphorus View Studio close to Galata Tower,Beyoglu,41.02651,28.97835,Entire home/apt,254,31
38699135,"180 m2 , 4+1 big apartment close to Taksim Square",Sisli,41.04714,28.98035,Entire home/apt,823,0
38699302,Studio w balcony close to the historical peninsula,Beyoglu,41.02811,28.97737,Entire home/apt,240,22
38699697,Sahibinden Esenyurt Stüdyo Daire,Esenyurt,41.0298,28.64137,Entire home/apt,151,0
38699938,Bright Modern Artists Designer Home,Beyoglu,41.03166,28.97897,Entire home/apt,740,1
38700700,Shaman’s roof Penthouse apartment at Balat,Fatih,41.03348,28.94551,Entire home/apt,144,6
38700938,Fancy neighbourhood,Kadikoy,40.9753,29.05623,Private room,199,0
38702308,Minimal but lüx,Kadikoy,40.99773,29.05529,Entire home/apt,384,0
38710095,Bright & Vegan-Friendly Flat in Central Kadıköy,Kadikoy,40.98318,29.02543,Entire home/apt,213,2
38712133,1 + 1 apartment ( NUROL PARK ),Bagcilar,41.04033,28.81029,Entire home/apt,274,1
38712873,Cozy room in center,Sisli,41.06587,29.00955,Private room,151,1
38712930,Quiet room at convenient central location Akmerkez,Besiktas,41.08396,29.02618,Private room,199,0
38712944,Gokturk luxury flat near to airport,Eyup,41.18329,28.88856,Private room,151,0
38713073,SES istanbul tower apart,Fatih,41.01984,28.96469,Entire home/apt,233,0
38713233,Istanbul Queen Apart Hotel - 1+1 Apartment,Fatih,41.00908,28.97737,Hotel room,480,1
38713500,High Quality Central Area.,Beyoglu,41.03309,28.98392,Entire home/apt,309,2
38714606,Luxurious duplex w/ divine roof terrace in center,Sisli,41.05767,28.97337,Entire home/apt,446,8
38715225,1Entire cozy flat cihangir beyoğlu,Beyoglu,41.03034,28.98914,Entire home/apt,192,1
38716019,Doğanın içinde huzur,Sile,41.17532,29.3489,Entire home/apt,603,15
38717627,Kadıköye 10 dakika mesafede kendi eviniz gibi..,Kadikoy,40.98825,29.06097,Private room,82,0
38717987,Cosy apartment with a terrace in center of Moda,Kadikoy,40.98396,29.02211,Entire home/apt,453,2
38718749,Tüm ulaşım araçlarına yakın istanbul merkez,Gungoren,41.01099,28.86888,Private room,199,0
38718899,Economıc Studıo( Element Garden),Beyoglu,41.03222,28.98418,Hotel room,254,17
38719028,İt is very closed to Maltepe Seaside / for women,Kartal,40.90891,29.14687,Private room,103,0
38719660,Huzurr19,Sisli,41.07071,28.99534,Entire home/apt,274,0
38720020,Standart Studıo (Element Garden),Beyoglu,41.03227,28.98417,Hotel room,302,3
38720139,Cihangir de temiz ve tam eşyalı daire.,Beyoglu,41.0286,28.98095,Entire home/apt,322,3
38720166,Huzur 2,Sisli,41.06737,28.99656,Entire home/apt,309,0
38720545,A home for a few days.,Beylikduzu,40.99103,28.60638,Private room,117,0
38721184,İSTANBUL Europe side2+1luxuryapartmentforrent,Bagcilar,41.06207,28.84238,Entire home/apt,960,0
38721769,In the heart of Istanbul,Beyoglu,41.024,28.97366,Entire home/apt,507,9
38722746,One Bedroom and Saloon( ONE BEDROOM) (Element G ),Beyoglu,41.03233,28.98533,Hotel room,418,0
38722886,The best location seaside - just for women,Kartal,40.90387,29.1618,Private room,151,0
38723024,Elite 3 Bedroom Family Residence 06,Umraniye,41.03257,29.11071,Entire home/apt,542,1
38723143,One bedroom and Saloon( ONE BEDROOM) (Element G ),Beyoglu,41.03305,28.98529,Hotel room,418,0
38723699,CENTRAL LOCATION IN ÜSKÜDAR only female guests,Uskudar,41.01998,29.05846,Private room,62,0
38723738,Home,Sisli,41.06941,29.00035,Entire home/apt,1001,0
38723774,Sweet apartment,Beyoglu,41.03145,28.98778,Private room,693,0
38723893,İSTANBUL/PİYER LOTİ LÜX TEMİZ2+1 DAİRE AİLEYEUYGUN,Eyup,41.053,28.93221,Entire home/apt,891,0
38723920,1 + 1 luxury apartments in Sisli - Nisantasi Metro,Sisli,41.05391,28.98965,Entire home/apt,274,0
38725688,don kişot butık otel,Kadikoy,40.99517,29.02622,Private room,178,0
38726089,Cosy Apartment in The Heart of Kadıköy-İstanbul,Kadikoy,40.98555,29.02727,Private room,192,0
38726251,Aile ortamı tadında 3+1 temiz ev,Bahcelievler,40.99518,28.83466,Private room,103,0
38726665,"Nişantaşı istanbulun kalbidir , kalbi tercih edin",Sisli,41.05223,28.99384,Entire home/apt,631,1
38727109,Çok merkezi temiz ve ferah stüdyo rezidans  daire,Sisli,41.05658,28.99005,Entire home/apt,199,0
38727879,özel güzel bir daire ferah ve rahat,Sultangazi,41.1027,28.85436,Private room,247,0
38728603,"Stylish , Safe and Very Central",Sisli,41.05783,28.98317,Entire home/apt,501,18
38728682,Misafirhane,Uskudar,41.03339,29.07581,Entire home/apt,178,0
38729474,Özel oda kadın misafirler. female guests only.,Maltepe,40.94221,29.15032,Private room,62,0
38730209,Your home,Kadikoy,40.98948,29.05346,Private room,309,0
38737092,Taksime çok yakın. İstanbul'un merkezinde.,Beyoglu,41.03878,28.96389,Private room,171,0
38737917,Long Stay Istanbul,Beyoglu,41.03918,28.98296,Hotel room,617,0
38737995,Taksim,Beyoglu,41.03509,28.97778,Private room,103,0
38738428,Cihangir,Beyoglu,41.03289,28.97939,Entire home/apt,288,0
38739078,Kadıköy / Hasanpaşa,Kadikoy,40.99701,29.04485,Private room,82,0
38741548,1+1,Kagithane,41.08383,29.0008,Entire home/apt,261,0
38741611,Shared apartment in Salacak,Uskudar,41.01177,29.01633,Private room,213,0
38743000,Your own home,Pendik,40.87881,29.23864,Private room,96,2
38743909,Shared apartment in Salacak,Uskudar,41.01095,29.01547,Private room,212,0
38744125,Top Roof-Free Wifi-Close to Transportation,Umraniye,41.01287,29.1292,Entire home/apt,247,0
38744678,Beşiktaş Ev,Besiktas,41.05287,29.0065,Private room,151,6
38745406,Ev,Kucukcekmece,40.99202,28.78867,Shared room,103,0
38745690,Nişantaşı / teşvikeyede modern ve fancy daire!,Sisli,41.0493,28.99652,Entire home/apt,651,4
38745786,Luxe design Résidence İstanbul,Kucukcekmece,40.98734,28.78066,Entire home/apt,617,1
38747498,Şişli nışantaşın’da 1+1 tam daire 2,Sisli,41.05678,28.9906,Entire home/apt,336,7
38747947,A Room with Bosphorus View,Beykoz,41.13527,29.09909,Private room,96,3
38748107,Cozy  house nearby the city center,Sisli,41.04876,28.9801,Private room,206,0
38748986,Güvenlikli site içinde,Kadikoy,41.0086,29.04357,Entire home/apt,603,0
38749121,Windows Terrace Flat @ Awesome Location!,Beyoglu,41.03235,28.97304,Entire home/apt,206,20
38749150,Tavra Hotel Room 2,Fatih,41.00291,28.965,Hotel room,199,8
38749200,Wonderful  and spacious room,Kadikoy,40.99618,29.03044,Private room,103,0
38749211,ROOM (Element Garden),Beyoglu,41.03282,28.98411,Hotel room,480,3
38749555,"Large room, close to the Marmaray Uskudar station",Uskudar,41.02562,29.02215,Private room,55,0
38749701,ROOM (Element Garden),Beyoglu,41.03447,28.9854,Hotel room,480,2
38750742,Family Dort Kisilik Oda - 400 - Lizzia Butik Hotel,Bakirkoy,40.9781,28.87722,Hotel room,425,0
38750800,Deluxe Tek Buyuk Yatakli Oda - 402 - Lizzia Butik Hotel,Bakirkoy,40.9776,28.87767,Hotel room,309,0
38751196,Deluxe Tek Buyuk Yatakli Oda - 404 - Lizzia Butik Hotel,Bakirkoy,40.97758,28.87707,Hotel room,309,0
38751197,Family Uc Kisilik Oda - 403 - Lizzia Butik Hotel,Bakirkoy,40.9797,28.87693,Hotel room,363,0
38751228,Family Uc Kisilik Oda - 405 - Lizzia Butik Hotel,Bakirkoy,40.97795,28.87574,Hotel room,363,0
38751231,Family Dort Kisilik Oda - 406 - Lizzia Butik Hotel,Bakirkoy,40.97748,28.87758,Hotel room,432,0
38751245,Family Uc Kisilik Oda - 407 - Lizzia Butik Hotel,Bakirkoy,40.979,28.87571,Hotel room,363,0
38751284,Deluxe Tek Buyuk Yatakli Oda - 408 - Lizzia Butik Hotel,Bakirkoy,40.97895,28.87741,Hotel room,309,0
38751287,Family Uc Kisilik Oda - 409 - Lizzia Butik Hotel,Bakirkoy,40.97827,28.87617,Hotel room,363,0
38751296,Deluxe Cati Kati -Loft- Balkonlu - 410 - Lizzia Butik Hotel,Bakirkoy,40.97812,28.87616,Hotel room,494,0
38751302,Deluxe Tek Buyuk Yatakli Oda - 411 - Lizzia Butik Hotel,Bakirkoy,40.97795,28.87741,Hotel room,329,0
38751595,Tarihi eserde ada keyfi,Adalar,40.87275,29.13043,Entire home/apt,603,0
38751635,güvenli ve temiz oda.,Maltepe,40.95145,29.11143,Private room,110,0
38752225,Located in a site with security near the Bosphorus,Sariyer,41.10456,29.04261,Private room,171,0
38752558,Awesome one bedroom apt n da center w balcony,Kagithane,41.08501,28.98533,Entire home/apt,336,1
38752914,Her yere ulasimi olan konumda Temiz Ferah bi ev,Maltepe,40.97114,29.13259,Private room,75,0
38754333,Room in the Center of Nisantasi,Sisli,41.05073,28.9906,Private room,233,0
38754875,Modern flat with shared terrace in city center,Besiktas,41.04221,28.99799,Entire home/apt,823,0
38756041,NOBLE HOUSE  401,Beyoglu,41.02339,28.97819,Private room,192,1
38756835,NOBEL HOUSE  201,Beyoglu,41.02314,28.97635,Private room,192,0
38759269,2+1 daily rent house in istanbul,Kucukcekmece,41.05503,28.76227,Entire home/apt,549,0
38764512,Simple room in shared flat (BEŞİKTAŞ),Besiktas,41.04789,29.00716,Private room,103,0
38764556,Eşyalı 3+1 daire,Sisli,41.06066,28.97573,Private room,55,0
38764659,KADIKÖY RESİDANCE ( EVDE BEN DE YAŞIYORUM),Kadikoy,40.99415,29.05825,Private room,75,0
38765782,Elysium Art Residence bomonti,Sisli,41.05723,28.98222,Entire home/apt,542,1
38767458,BESİKTAS MERKEZDE PAYLASİMLİ EV BAYANA SADECE,Besiktas,41.04714,29.00107,Private room,103,0
38767482,Whole Historical Flat in The Heart of Istanbul,Beyoglu,41.02858,28.97912,Entire home/apt,309,0
38768022,Konforlu Şık Dairede bir Oda,Beyoglu,41.02937,28.98225,Private room,199,0
38768051,İstanbul'un Kalbi,Fatih,41.03164,28.94358,Private room,151,6
38769153,Opposite to Emaar Room For Rent,Atasehir,41.00451,29.07475,Private room,103,0
38770143,Istanbul'da ulasimi her yere rahat ve kolay,Kadikoy,40.96322,29.0841,Shared room,171,0
38771145,شقة مفروشة ٢+١ مساحتها ١٣٥ متر كاملة المواصفات,Basaksehir,41.10105,28.79356,Entire home/apt,823,0
38771522,"Bright&Comfortable House Near Palaces,in Besiktas",Besiktas,41.04521,29.00086,Entire home/apt,267,0
38773377,David,Beyoglu,41.03218,28.97981,Entire home/apt,233,0
38773452,Home Sweet Home,Maltepe,40.9347,29.12373,Private room,69,0
38773470,SEAMOON SINGLE ODA,Sisli,41.05442,28.98648,Private room,137,4
38773632,Bright fully furnished double bedroom + free wifi,Sisli,41.05492,28.98026,Private room,130,5
38774289,taksim,Beyoglu,41.03889,28.98375,Entire home/apt,377,0
38774343,Bağdat Caddesinde 3+1 daire,Kadikoy,40.97372,29.05564,Entire home/apt,302,0
38774791,Java flat,Beyoglu,41.02509,28.97438,Entire home/apt,617,0
38775141,Lovely house,Fatih,41.01691,28.95139,Shared room,75,0
38776526,Kadıköy gülü,Kadikoy,40.99124,29.04973,Private room,206,0
38776669,Kadıköy Fenerbahçe'de 7/24 Güvenilir Konaklama...,Kadikoy,40.98745,29.03408,Entire home/apt,233,1
38777026,Uphill Towers sadece haftasonları tüm daire,Atasehir,40.99585,29.11202,Private room,274,0
38777709,Perfect apartment and nice location..,Atasehir,40.9916,29.08679,Entire home/apt,158,0
38777738,الأناقة والهدوء والجمال قرب أكبر مستشفى في أوربا,Basaksehir,41.09577,28.77456,Entire home/apt,377,1
38778855,The heart of besiktas,Besiktas,41.04286,29.00476,Private room,178,2
38779067,Authentic Aeon House In The Most Popular District,Beyoglu,41.03305,28.98753,Entire home/apt,377,3
38779300,The center of Beşiktaş,Besiktas,41.04276,29.00446,Private room,151,9
38786199,Peaceful & Quiet Flat in Besiktas Yildiz,Besiktas,41.04814,29.00833,Private room,192,0
38786813,Taşıma araçlarına ve şehir merkezine çok çok yakın,Uskudar,41.00102,29.05254,Private room,219,0
38788120,Elite 2 Bedroom Family Residence O1,Umraniye,41.03246,29.11048,Entire home/apt,343,0
38788383,[ ONLY FOR GIRL )  Near From KADIKOY ISTANBUL,Cekmekoy,41.02413,29.22848,Private room,89,0
38789660,Taksim City Center Cozy Flat 4,Beyoglu,41.03628,28.98057,Entire home/apt,267,13
38790031,Small room close to everywhere in Istanbul,Kagithane,41.07908,28.96189,Private room,137,0
38790425,Duplex&Terrace Home in Nisantaşı,Sisli,41.05035,28.99795,Entire home/apt,206,2
38790714,My home is situated in a peaceful neighborhood,Kucukcekmece,41.00525,28.79183,Private room,62,0
38790744,Pembe Ev in the heart of Galata/ Beyoglu/Taksim,Beyoglu,41.02858,28.97338,Entire home/apt,1385,0
38791289,You will feel like your home,Maltepe,40.97371,29.14041,Private room,55,0
38792251,Family home in Fındıkzade,Fatih,41.00896,28.94163,Entire home/apt,158,8
38792753,Comfy & Stylish nearby Metro (Etiler/Levent),Besiktas,41.07169,29.01946,Entire home/apt,199,9
38793130,❃LOCATED IN KARAKOY w/Private Terrace⋆Next to Tram,Beyoglu,41.0253,28.97768,Entire home/apt,206,1
38793489,Artistic and cozy room with cats,Beylikduzu,40.98061,28.67645,Private room,226,0
38794022,"Modern, stylish, cozy flat  in a perfect location",Besiktas,41.04453,29.00762,Entire home/apt,233,2
38794893,"Near the Metro St, Airport Bus St N' near The Lake",Kucukcekmece,41.02468,28.76882,Private room,69,2
38795382,House of hass,Kagithane,41.06986,28.97674,Private room,62,1
38795481,1+1 Suit close to Historical and Touristic places,Besiktas,41.04912,29.02607,Entire home/apt,398,0
38796667,Beşiktaş'ın merkezinde nadide bir oda,Besiktas,41.04417,29.0032,Private room,62,0
38797446,Vintage & Authentic Flat with a beautiful terrace,Beyoglu,41.04057,28.98225,Entire home/apt,384,14
38797560,Maltepe’de minibüse Marmara’ya çok çok yakın,Maltepe,40.93559,29.13102,Private room,69,0
38798775,Taksim Gold Suit,Beyoglu,41.03808,28.98212,Private room,151,0
38803980,Sweet Friendly Room,Kartal,40.90475,29.17817,Private room,384,0
38804845,ELEGANTLY DECORATED FAMILY SUITE,Fatih,41.00485,28.96319,Private room,350,0
38805373,Big modern room in Taksim the center of Istanbul,Beyoglu,41.03596,28.97225,Private room,103,17
38805739,"Cosmopolitan Park ,Sea view, Suit Room 402",Fatih,41.00611,28.98007,Hotel room,905,0
38806141,SAHİLDE DENİZ MANZARALI LÜX TEMİZ GÜVENİLİR SUİT,Tuzla,40.82543,29.30266,Entire home/apt,199,0
38806620,"Triple Room 403 Land view with balcony , 4th floor",Fatih,41.00637,28.98003,Hotel room,459,0
38806784,7/24 SAHİLDE TEMİZ GÜVENİLİR HUZURLU KONAKLAMA,Tuzla,40.82657,29.30416,Entire home/apt,199,0
38807496,TUZLA SAHİLDE LÜX GÜVENİLİR KALİTELİ KONAKLAMA,Tuzla,40.82455,29.30275,Entire home/apt,158,0
38807817,SICAK VE SAMIMI BI ORTAM ESLIGINDE TATİL,Sisli,41.07454,28.99662,Private room,69,0
38807927,TUZLA'DA TEMİZ GÜVENİLİR KONAKLAMANIN ADRESİ,Tuzla,40.82449,29.30437,Entire home/apt,151,0
38808493,A room in Kadikoy near by everything,Kadikoy,40.98807,29.04908,Private room,137,1
38810022,"A Nice, Cozy Room in A Shared Apartment in Fatih",Fatih,41.01283,28.94181,Private room,103,7
38810461,Lovely&Cheap&Cozy room :),Beyoglu,41.04595,28.94714,Private room,82,2
38810629,"Geniş, kullanışlı şehir evi",Maltepe,40.94183,29.122,Entire home/apt,501,1
38810658,Center Location - Rexx - Barlar Sokağı - Kadıköy,Kadikoy,40.98589,29.02699,Private room,75,2
38811014,ساحل البحر اسطنبول,Avcilar,40.97198,28.71792,Entire home/apt,411,0
38811328,"MERKEZİ LOKASYON, KANYON AVM 5 Dk, METRO 5 Dk",Kagithane,41.07669,29.00568,Entire home/apt,185,0
38813502,Mecidiyekoy,Sisli,41.07458,28.99844,Private room,69,0
38814202,"Tarihi binada, kadikoy merkezde unutulmaz anilara",Kadikoy,40.99472,29.02701,Private room,199,0
38815118,Yüksek konforlu eviniz,Gungoren,41.01278,28.87141,Private room,75,1
38817238,3 BDR SUITE IN TAKSIM,Sisli,41.04291,28.98278,Entire home/apt,1152,0
38817608,Double Private Room + Wifi + Kitchen Metro 4min/dk,Kagithane,41.08578,29.00128,Private room,75,0
38817839,Like a summerhouse ! Easy Transportation ! Private,Uskudar,41.06544,29.06924,Private room,165,2
38818201,Great location 1+1 luxary apartment with garden,Fatih,41.01496,28.92846,Entire home/apt,281,5
38818891,sıcak bir aile ile tanışmak istermisiniz?,Maltepe,40.93999,29.12131,Private room,247,0
38819336,EVİNİZ KONFORUNDA MERKEZİ KONUMDA,Maltepe,40.97279,29.13782,Entire home/apt,199,0
38820083,Havuzlu Güvenlikli Full eşyalı Lüks Daire,Kucukcekmece,41.03814,28.767,Entire home/apt,247,1
38822471,Neşeli gunler,Pendik,40.87194,29.30403,Private room,96,6
38823511,Cheap and cozy apartment in Sisli Bomonti,Sisli,41.06208,28.98587,Entire home/apt,295,7
38824340,Home/Owner,Atasehir,40.997,29.08015,Entire home/apt,96,1
38829536,NOBEL HOUSE  501,Beyoglu,41.02233,28.9769,Private room,199,2
38830088,CENTRAL LOCATION IN KADIKÖY ONLY COUPLES ROOM,Uskudar,41.01521,29.03455,Private room,69,0
38831258,Daily Rental sunny Room :),Sariyer,41.08948,29.04399,Private room,130,1
38831931,"Unique & Neat Unit, Cntrl Lct nearby Hagia Sophia",Fatih,41.00516,28.98226,Private room,302,2
38832632,"Temiz, kullanışlı , toplu taşımalara yakın",Kadikoy,40.97469,29.07674,Private room,137,0
38835064,Cozy and Historical Flat in the Centre | B11,Beyoglu,41.0332,28.9806,Entire home/apt,398,14
38835415,denize sıfır,Buyukcekmece,41.03771,28.43928,Entire home/apt,199,0
38835835,Entire studio flat in Galata next to Tophane tram,Beyoglu,41.02717,28.97719,Entire home/apt,185,4
38836690,Terrace studio flat with view next to Galata Tower,Beyoglu,41.02597,28.97805,Entire home/apt,219,3
38837175,THIS FLAT LOCATED IN ONE OF BEST STREETS TAXIM,Beyoglu,41.03016,28.97842,Entire home/apt,411,0
38837786,Room in Nisantasi,Sisli,41.05115,29.00171,Private room,199,0
38841022,"COZY LARGE ROOM AT THE CENTER OF kADIKOY, İSTANBUL",Kadikoy,40.98906,29.02958,Private room,75,0
38841192,Sunlit Cosy Apartment Charmed with Sea View Flavor,Kadikoy,40.98336,29.03583,Entire home/apt,398,0
38846625,Single Room - Yeditepe Üni yanı / Ataşehir,Atasehir,40.97864,29.13481,Shared room,62,0
38846867,Clean apartment in Gayrettepe,Besiktas,41.0607,29.00274,Private room,199,1
38847535,Modern apartment in the heart of Bagdat Avenue,Kadikoy,40.96788,29.0613,Entire home/apt,411,4
38848514,Small Cozy Appartment,Fatih,41.02835,28.95009,Entire home/apt,199,8
38848622,Private room,Kadikoy,40.98383,29.05126,Private room,62,0
38848985,Studio includes courtyard/suitable for Sng or Twin,Beyoglu,41.02555,28.97657,Entire home/apt,199,3
38851376,Cosy and Modern Flat Centre Of Istanbul Cihangir,Beyoglu,41.02872,28.983,Entire home/apt,452,1
38858291,ulubat hotel,Fatih,41.01212,28.92867,Shared room,62,1
38858663,Bakırköy House,Bakirkoy,40.98262,28.87955,Private room,206,0
38858780,Cosy and clean apartment in NİŞANTAŞI.,Sisli,41.05358,28.99017,Entire home/apt,343,1
38859684,Unique Room & 4/G Pocket Wi-Fi & Great Location,Beyoglu,41.03867,28.98248,Hotel room,699,0
38860036,Very cozy & central duplex-amazing-Bosphorus view,Beyoglu,41.03524,28.98772,Private room,192,11
38860237,VIP Family Apartment at Metrokent in istanbul,Basaksehir,41.11093,28.80667,Entire home/apt,857,0
38860555,Central economy hotel in city center 50m to metro,Bahcelievler,40.99184,28.83859,Private room,213,5
38861160,Peaceful apartment with fascinating Bosphorus view,Beyoglu,41.02859,28.98733,Private room,247,0
38861979,Cozy Flat in the heart of Kadikoy,Kadikoy,40.98966,29.02453,Private room,199,11
38862687,"Twin Room, Unique Space, nearby Hagia Sophia",Fatih,41.0049,28.98086,Private room,199,3
38862800,Hotel Best İstanbul,Fatih,41.00916,28.95295,Private room,199,0
38864167,Cihangir'de konforlu şık bir İstanbul evi,Beyoglu,41.02958,28.98373,Private room,302,0
38864369,ROOM IN A RENOVATED FLAT IN HISTORICAL BUILDING,Beyoglu,41.03621,28.97504,Private room,110,0
38864985,cosy room( only for women),Sisli,41.05794,28.99435,Private room,123,0
38865044,"Style, Space and Comfort in Nisantasi residence",Sisli,41.05264,28.98798,Entire home/apt,1166,3
38865082,Live as a Local Seaview Dorm Bed near Hagia Sophia,Fatih,41.00473,28.98218,Shared room,69,1
38865528,Avcılar Metrobüs yanında Full Eşyalı Yeni Bina 1+1,Avcilar,40.98593,28.7197,Entire home/apt,151,0
38865772,Aile ortamı,Eyup,41.07593,28.91628,Private room,69,0
38866031,"loop with attractions, in Tesvikiye, 80m2, 1+1",Sisli,41.0495,28.99651,Entire home/apt,549,19
38867735,Eat&Drink&Be Happy!,Beyoglu,41.0276,28.97072,Private room,350,0
38868679,New american style trendy flat in Bagdat St.,Kadikoy,40.97259,29.06349,Entire home/apt,398,0
38870480,Apart hotel Beşiktaş,Besiktas,41.04354,29.00528,Private room,178,10
38870713,ART & CHILL HOUSE,Besiktas,41.04886,29.00645,Private room,62,1
38871430,Beatiful apartment with Bosphorus view n/ Taksim,Beyoglu,41.03221,28.98844,Entire home/apt,480,13
38871700,Cihangir55,Beyoglu,41.03321,28.98336,Entire home/apt,144,0
38872328,Sweet home in Eyüp/Istanbul:) / Only Women,Eyup,41.08427,28.93925,Private room,62,1
38874155,SIMPLE ROOM,Uskudar,41.02944,29.02993,Private room,75,2
38874926,Studio w kitchenette between the historical spots,Beyoglu,41.02683,28.97888,Entire home/apt,274,7
38875326,Beşiktaş Çarşı İçinde Kartal Heykeli 1 Dk Lüks Ev,Besiktas,41.04492,29.00552,Entire home/apt,151,25
38875457,One room studio in the heart of the old Istanbul,Beyoglu,41.02822,28.97724,Entire home/apt,247,18
38876361,Cozy studio w kitchenette between historical spots,Beyoglu,41.02815,28.9766,Entire home/apt,226,13
38881843,"Luxurios, high-end, high-tech Loft in Galata",Beyoglu,41.02619,28.97503,Entire home/apt,1028,25
38883121,Cozy Apartment in Cihangir / Beyoğlu,Kadikoy,40.98584,29.03289,Entire home/apt,343,0
38885151,Attractive cozy apartment,Esenyurt,41.00735,28.66695,Private room,62,0
38886018,A charming view at Pera,Beyoglu,41.02977,28.97281,Hotel room,747,0
38886700,1+1 lux room Sisli,Sisli,41.06672,28.9915,Entire home/apt,363,0
38887247,Feel İstanbul  with a view,Beyoglu,41.03351,28.98164,Hotel room,501,0
38887625,Near Galata Tower ; Artist house,Beyoglu,41.02557,28.97449,Entire home/apt,206,2
38889311,Safe and Peaceful Location,Sisli,41.05963,28.99717,Private room,75,1
38889811,"FOR FEMALE ERASMUS STUDENT, COZY, PRIVATE ROOM.",Besiktas,41.04845,29.02597,Private room,55,0
38891441,Awesome 2 bedroom apartment in the center f6 p,Kagithane,41.08423,28.98508,Entire home/apt,487,1
38891567,Three bedroom apartment in the center w2 bath,Kagithane,41.08283,28.98623,Entire home/apt,679,0
38896207,SWEET AND COMFORTABLE ROOM,Fatih,41.01324,28.9322,Private room,151,0
38897109,Family apartment 2+1 in Metrokent istanbul,Basaksehir,41.10702,28.804,Entire home/apt,754,0
38898274,Cozy appartement Levent .,Kagithane,41.08975,28.99896,Entire home/apt,267,0
38898989,BACKYARD PRV.GARDEN 2BR2BA HIST. BLD GALATA TOWER,Beyoglu,41.02603,28.97524,Entire home/apt,761,3
38899478,Cubby Room,Sisli,41.06933,28.99992,Private room,165,0
38901414,-NEW-Luxury Apartment from famous Art Collector,Beyoglu,41.03648,28.98941,Entire home/apt,1371,0
38902625,Cozy Flat&Central Location,Kagithane,41.09143,29.00002,Entire home/apt,213,0
38904123,Anuk Akira Terace House,Beyoglu,41.03752,28.97747,Entire home/apt,151,0
38905557,sımsıcak bir misafir evine hoş geldiniz,Bahcelievler,41.00726,28.83223,Private room,82,0
38913485,Central Located Sweet House,Sisli,41.05847,28.97239,Entire home/apt,151,2
38913527,Entire studio flat next to Galata and Tophane tram,Beyoglu,41.02719,28.97824,Entire home/apt,192,0
38914089,A local’s cozy home; new and comfortable,Maltepe,40.92623,29.1352,Private room,69,1
38915159,Rooftop near kanyon,Kagithane,41.07648,29.00488,Private room,82,0
38915506,Half Basement Apt near Sultanahmet / 5 Pax,Fatih,41.00466,28.96906,Entire home/apt,692,0
38915739,7 Tepe Asya Suite,Kartal,40.91247,29.17637,Hotel room,130,0
38915785,1 room studio w private shower in Galata Beyoglu,Beyoglu,41.02697,28.97841,Entire home/apt,137,13
38916929,لهواة الخصوصية والسعر المميز شقة داخل مجمع سكني,Esenyurt,41.02628,28.65922,Entire home/apt,267,0
38917006,private adora female dormitory,Besiktas,41.05121,29.00713,Private room,123,0
38917572,Stylish Boutique Flat @ Ortakoy for families,Besiktas,41.05099,29.02624,Entire home/apt,446,2
38920006,سكن مشترك متميز ورائع,Esenyurt,41.02637,28.66052,Private room,267,0
38922781,Sweet apartment in the city center!❤️✈️⭐️☀️,Kadikoy,40.98679,29.04266,Private room,82,0
38924724,Cozy flat with beautiful sea view. (Entire House),Beyoglu,41.02945,28.98287,Entire home/apt,377,2
38925689,Peaceful Apartment in Kadikoy,Kadikoy,40.98738,29.03274,Entire home/apt,247,19
38927127,"Noor apartment 
Luxury apartment, quiet place",Fatih,41.02114,28.93264,Entire home/apt,679,1
38927706,ELVİN'S HOME,Sisli,41.05457,28.97278,Private room,103,0
38927792,SULTANAHMET- EMİNÖNÜ-TAKSİM MERKEZE YAKIN DAİRE,Fatih,41.01356,28.93754,Entire home/apt,178,1
38927839,"Authentical & Cosy room in the ""center"" of Moda",Kadikoy,40.98381,29.02431,Private room,199,0
38927892,Sweet-Cozy Home 2,Beyoglu,41.03399,28.98809,Entire home/apt,6857,3
